longitude,latitude,altitude,time,station_id,Water_Level,Water_Level_LAT,Water_Level_OD_Malin,QC_Flag
-6.2217,53.3457,0.0,2017-09-11T12:20:00Z,Dublin Port,3.384,3.384,0.494,0.0
-6.0683,53.3915,0.0,2017-09-11T12:24:00Z,Howth Harbour,3.622,3.622,0.66,0.0
-9.048,53.269,0.0,2017-09-11T12:24:00Z,Galway Port,2.189,2.189,-1.138,0.0
-8.3949,54.6364,0.0,2017-09-11T12:24:00Z,Killybegs Port,1.908,1.908,-0.686,0.0
-7.3344,55.3717,0.0,2017-09-11T12:24:00Z,Malin Head,2.234,2.234,-0.096,0.0
-9.8928,54.2536,0.0,2017-09-11T12:24:00Z,Ballyglass,1.774,1.774,-0.538,0.0
-8.4955,54.9905,0.0,2017-09-11T12:24:00Z,Aranmore,1.93,1.93,-0.622,0.0
-6.99188,52.14767,0.0,2017-09-11T12:24:00Z,Dunmore,1.857,1.857,-0.878,0.0
-8.0007,51.8278,0.0,2017-09-11T12:24:00Z,Ballycotton,1.696,1.696,-0.967,0.0
-6.2217,53.3457,0.0,2017-09-11T12:25:00Z,Dublin Port,3.439,3.439,0.549,0.0
-6.2217,53.3457,0.0,2017-09-11T12:30:00Z,Dublin Port,3.489,3.489,0.599,0.0
-6.0683,53.3915,0.0,2017-09-11T12:30:00Z,Howth Harbour,3.672,3.672,0.71,0.0
-9.048,53.269,0.0,2017-09-11T12:30:00Z,Galway Port,2.118,2.118,-1.209,0.0
-9.9034,51.6496,0.0,2017-09-11T12:30:00Z,Castletownbere,1.244,1.244,-1.19,0.0
-8.4955,54.9905,0.0,2017-09-11T12:30:00Z,Aranmore,1.81,1.81,-0.742,0.0
-9.8928,54.2536,0.0,2017-09-11T12:30:00Z,Ballyglass,1.72,1.72,-0.592,0.0
-7.3344,55.3717,0.0,2017-09-11T12:30:00Z,Malin Head,2.139,2.139,-0.191,0.0
-8.3949,54.6364,0.0,2017-09-11T12:30:00Z,Killybegs Port,1.832,1.832,-0.762,0.0
-8.0007,51.8278,0.0,2017-09-11T12:30:00Z,Ballycotton,1.583,1.583,-1.08,0.0
-6.99188,52.14767,0.0,2017-09-11T12:30:00Z,Dunmore,1.743,1.743,-0.992,0.0
-6.2217,53.3457,0.0,2017-09-11T12:35:00Z,Dublin Port,3.529,3.529,0.639,0.0
-9.048,53.269,0.0,2017-09-11T12:36:00Z,Galway Port,2.04,2.04,-1.287,0.0
-6.0683,53.3915,0.0,2017-09-11T12:36:00Z,Howth Harbour,3.732,3.732,0.77,0.0
-8.3949,54.6364,0.0,2017-09-11T12:36:00Z,Killybegs Port,1.758,1.758,-0.836,0.0
-7.3344,55.3717,0.0,2017-09-11T12:36:00Z,Malin Head,2.109,2.109,-0.221,0.0
-9.8928,54.2536,0.0,2017-09-11T12:36:00Z,Ballyglass,1.668,1.668,-0.644,0.0
-8.4955,54.9905,0.0,2017-09-11T12:36:00Z,Aranmore,1.812,1.812,-0.74,0.0
-6.99188,52.14767,0.0,2017-09-11T12:36:00Z,Dunmore,1.742,1.742,-0.993,0.0
-8.0007,51.8278,0.0,2017-09-11T12:36:00Z,Ballycotton,1.623,1.623,-1.04,0.0
-6.2217,53.3457,0.0,2017-09-11T12:40:00Z,Dublin Port,3.578,3.578,0.688,0.0
-9.048,53.269,0.0,2017-09-11T12:42:00Z,Galway Port,1.951,1.951,-1.376,0.0
-6.0683,53.3915,0.0,2017-09-11T12:42:00Z,Howth Harbour,3.782,3.782,0.82,0.0
-8.4955,54.9905,0.0,2017-09-11T12:42:00Z,Aranmore,1.726,1.726,-0.826,0.0
-9.8928,54.2536,0.0,2017-09-11T12:42:00Z,Ballyglass,1.59,1.59,-0.722,0.0
-7.3344,55.3717,0.0,2017-09-11T12:42:00Z,Malin Head,2.164,2.164,-0.166,0.0
-8.3949,54.6364,0.0,2017-09-11T12:42:00Z,Killybegs Port,1.71,1.71,-0.884,0.0
-8.0007,51.8278,0.0,2017-09-11T12:42:00Z,Ballycotton,1.548,1.548,-1.115,0.0
-6.99188,52.14767,0.0,2017-09-11T12:42:00Z,Dunmore,1.718,1.718,-1.017,0.0
-6.2217,53.3457,0.0,2017-09-11T12:45:00Z,Dublin Port,3.607,3.607,0.717,0.0
-9.9034,51.6496,0.0,2017-09-11T12:45:00Z,Castletownbere,1.174,1.174,-1.26,0.0
-9.048,53.269,0.0,2017-09-11T12:48:00Z,Galway Port,1.881,1.881,-1.446,0.0
-6.0683,53.3915,0.0,2017-09-11T12:48:00Z,Howth Harbour,3.832,3.832,0.87,0.0
-8.3949,54.6364,0.0,2017-09-11T12:48:00Z,Killybegs Port,1.654,1.654,-0.94,0.0
-7.3344,55.3717,0.0,2017-09-11T12:48:00Z,Malin Head,2.058,2.058,-0.272,0.0
-9.8928,54.2536,0.0,2017-09-11T12:48:00Z,Ballyglass,1.533,1.533,-0.779,0.0
-8.4955,54.9905,0.0,2017-09-11T12:48:00Z,Aranmore,1.78,1.78,-0.772,0.0
-6.99188,52.14767,0.0,2017-09-11T12:48:00Z,Dunmore,1.658,1.658,-1.077,0.0
-8.0007,51.8278,0.0,2017-09-11T12:48:00Z,Ballycotton,1.475,1.475,-1.188,0.0
-6.2217,53.3457,0.0,2017-09-11T12:50:00Z,Dublin Port,3.653,3.653,0.763,0.0
-8.0007,51.8278,0.0,2017-09-11T12:54:00Z,Ballycotton,1.467,1.467,-1.196,0.0
-6.99188,52.14767,0.0,2017-09-11T12:54:00Z,Dunmore,1.525,1.525,-1.21,0.0
-8.4955,54.9905,0.0,2017-09-11T12:54:00Z,Aranmore,1.717,1.717,-0.835,0.0
-9.8928,54.2536,0.0,2017-09-11T12:54:00Z,Ballyglass,1.473,1.473,-0.839,0.0
-7.3344,55.3717,0.0,2017-09-11T12:54:00Z,Malin Head,1.948,1.948,-0.382,0.0
-8.3949,54.6364,0.0,2017-09-11T12:54:00Z,Killybegs Port,1.592,1.592,-1.002,0.0
-6.0683,53.3915,0.0,2017-09-11T12:54:00Z,Howth Harbour,3.882,3.882,0.92,0.0
-9.048,53.269,0.0,2017-09-11T12:54:00Z,Galway Port,1.821,1.821,-1.506,0.0
-6.2217,53.3457,0.0,2017-09-11T12:55:00Z,Dublin Port,3.688,3.688,0.798,0.0
-6.2217,53.3457,0.0,2017-09-11T13:00:00Z,Dublin Port,3.729,3.729,0.839,0.0
-9.048,53.269,0.0,2017-09-11T13:00:00Z,Galway Port,1.736,1.736,-1.591,0.0
-9.9034,51.6496,0.0,2017-09-11T13:00:00Z,Castletownbere,1.104,1.104,-1.33,0.0
-6.0683,53.3915,0.0,2017-09-11T13:00:00Z,Howth Harbour,3.932,3.932,0.97,0.0
-8.3949,54.6364,0.0,2017-09-11T13:00:00Z,Killybegs Port,1.519,1.519,-1.075,0.0
-7.3344,55.3717,0.0,2017-09-11T13:00:00Z,Malin Head,1.946,1.946,-0.384,0.0
-9.8928,54.2536,0.0,2017-09-11T13:00:00Z,Ballyglass,1.417,1.417,-0.895,0.0
-8.4955,54.9905,0.0,2017-09-11T13:00:00Z,Aranmore,1.582,1.582,-0.97,0.0
-6.99188,52.14767,0.0,2017-09-11T13:00:00Z,Dunmore,1.457,1.457,-1.278,0.0
-8.0007,51.8278,0.0,2017-09-11T13:00:00Z,Ballycotton,1.372,1.372,-1.291,0.0
-6.2217,53.3457,0.0,2017-09-11T13:05:00Z,Dublin Port,3.777,3.777,0.887,0.0
-6.0683,53.3915,0.0,2017-09-11T13:06:00Z,Howth Harbour,3.992,3.992,1.03,0.0
-9.048,53.269,0.0,2017-09-11T13:06:00Z,Galway Port,1.66,1.66,-1.667,0.0
-8.3949,54.6364,0.0,2017-09-11T13:06:00Z,Killybegs Port,1.469,1.469,-1.125,0.0
-7.3344,55.3717,0.0,2017-09-11T13:06:00Z,Malin Head,1.853,1.853,-0.477,0.0
-9.8928,54.2536,0.0,2017-09-11T13:06:00Z,Ballyglass,1.398,1.398,-0.914,0.0
-8.4955,54.9905,0.0,2017-09-11T13:06:00Z,Aranmore,1.499,1.499,-1.053,0.0
-8.0007,51.8278,0.0,2017-09-11T13:06:00Z,Ballycotton,1.325,1.325,-1.338,0.0
-6.99188,52.14767,0.0,2017-09-11T13:06:00Z,Dunmore,1.394,1.394,-1.341,0.0
-6.2217,53.3457,0.0,2017-09-11T13:10:00Z,Dublin Port,3.811,3.811,0.921,0.0
-6.0683,53.3915,0.0,2017-09-11T13:12:00Z,Howth Harbour,4.042,4.042,1.08,0.0
-6.99188,52.14767,0.0,2017-09-11T13:12:00Z,Dunmore,1.416,1.416,-1.319,0.0
-8.0007,51.8278,0.0,2017-09-11T13:12:00Z,Ballycotton,1.216,1.216,-1.447,0.0
-8.4955,54.9905,0.0,2017-09-11T13:12:00Z,Aranmore,1.497,1.497,-1.055,0.0
-9.8928,54.2536,0.0,2017-09-11T13:12:00Z,Ballyglass,1.315,1.315,-0.997,0.0
-7.3344,55.3717,0.0,2017-09-11T13:12:00Z,Malin Head,1.716,1.716,-0.614,0.0
-8.3949,54.6364,0.0,2017-09-11T13:12:00Z,Killybegs Port,1.411,1.411,-1.183,0.0
-9.048,53.269,0.0,2017-09-11T13:12:00Z,Galway Port,1.603,1.603,-1.724,0.0
-9.9034,51.6496,0.0,2017-09-11T13:15:00Z,Castletownbere,1.064,1.064,-1.37,0.0
-6.2217,53.3457,0.0,2017-09-11T13:15:00Z,Dublin Port,3.85,3.85,0.96,0.0
-6.0683,53.3915,0.0,2017-09-11T13:18:00Z,Howth Harbour,4.092,4.092,1.13,0.0
-9.048,53.269,0.0,2017-09-11T13:18:00Z,Galway Port,1.536,1.536,-1.791,0.0
-8.3949,54.6364,0.0,2017-09-11T13:18:00Z,Killybegs Port,1.403,1.403,-1.191,0.0
-7.3344,55.3717,0.0,2017-09-11T13:18:00Z,Malin Head,1.695,1.695,-0.635,0.0
-9.8928,54.2536,0.0,2017-09-11T13:18:00Z,Ballyglass,1.312,1.312,-1.0,0.0
-8.4955,54.9905,0.0,2017-09-11T13:18:00Z,Aranmore,1.488,1.488,-1.064,0.0
-8.0007,51.8278,0.0,2017-09-11T13:18:00Z,Ballycotton,1.209,1.209,-1.454,0.0
-6.99188,52.14767,0.0,2017-09-11T13:18:00Z,Dunmore,1.394,1.394,-1.341,0.0
-6.2217,53.3457,0.0,2017-09-11T13:20:00Z,Dublin Port,3.884,3.884,0.994,0.0
-6.0683,53.3915,0.0,2017-09-11T13:24:00Z,Howth Harbour,4.122,4.122,1.16,0.0
-6.99188,52.14767,0.0,2017-09-11T13:24:00Z,Dunmore,1.295,1.295,-1.44,0.0
-8.0007,51.8278,0.0,2017-09-11T13:24:00Z,Ballycotton,1.139,1.139,-1.524,0.0
-8.4955,54.9905,0.0,2017-09-11T13:24:00Z,Aranmore,1.425,1.425,-1.127,0.0
-9.8928,54.2536,0.0,2017-09-11T13:24:00Z,Ballyglass,1.244,1.244,-1.068,0.0
-7.3344,55.3717,0.0,2017-09-11T13:24:00Z,Malin Head,1.644,1.644,-0.686,0.0
-8.3949,54.6364,0.0,2017-09-11T13:24:00Z,Killybegs Port,1.351,1.351,-1.243,0.0
-9.048,53.269,0.0,2017-09-11T13:24:00Z,Galway Port,1.487,1.487,-1.84,0.0
-6.2217,53.3457,0.0,2017-09-11T13:25:00Z,Dublin Port,3.909,3.909,1.019,0.0
-6.2217,53.3457,0.0,2017-09-11T13:30:00Z,Dublin Port,3.936,3.936,1.046,0.0
-6.0683,53.3915,0.0,2017-09-11T13:30:00Z,Howth Harbour,4.162,4.162,1.2,0.0
-9.9034,51.6496,0.0,2017-09-11T13:30:00Z,Castletownbere,1.004,1.004,-1.43,0.0
-9.048,53.269,0.0,2017-09-11T13:30:00Z,Galway Port,1.464,1.464,-1.863,0.0
-8.3949,54.6364,0.0,2017-09-11T13:30:00Z,Killybegs Port,1.304,1.304,-1.29,0.0
-7.3344,55.3717,0.0,2017-09-11T13:30:00Z,Malin Head,1.636,1.636,-0.694,0.0
-9.8928,54.2536,0.0,2017-09-11T13:30:00Z,Ballyglass,1.224,1.224,-1.088,0.0
-8.4955,54.9905,0.0,2017-09-11T13:30:00Z,Aranmore,1.272,1.272,-1.28,0.0
-8.0007,51.8278,0.0,2017-09-11T13:30:00Z,Ballycotton,1.111,1.111,-1.552,0.0
-6.99188,52.14767,0.0,2017-09-11T13:30:00Z,Dunmore,1.267,1.267,-1.468,0.0
-6.2217,53.3457,0.0,2017-09-11T13:35:00Z,Dublin Port,3.957,3.957,1.067,0.0
-6.0683,53.3915,0.0,2017-09-11T13:36:00Z,Howth Harbour,4.212,4.212,1.25,0.0
-6.99188,52.14767,0.0,2017-09-11T13:36:00Z,Dunmore,1.258,1.258,-1.477,0.0
-8.0007,51.8278,0.0,2017-09-11T13:36:00Z,Ballycotton,1.081,1.081,-1.582,0.0
-8.4955,54.9905,0.0,2017-09-11T13:36:00Z,Aranmore,1.23,1.23,-1.322,0.0
-9.8928,54.2536,0.0,2017-09-11T13:36:00Z,Ballyglass,1.16,1.16,-1.152,0.0
-7.3344,55.3717,0.0,2017-09-11T13:36:00Z,Malin Head,1.611,1.611,-0.719,0.0
-8.3949,54.6364,0.0,2017-09-11T13:36:00Z,Killybegs Port,1.252,1.252,-1.342,0.0
-9.048,53.269,0.0,2017-09-11T13:36:00Z,Galway Port,1.408,1.408,-1.919,0.0
-6.2217,53.3457,0.0,2017-09-11T13:40:00Z,Dublin Port,3.995,3.995,1.105,0.0
-6.0683,53.3915,0.0,2017-09-11T13:42:00Z,Howth Harbour,4.242,4.242,1.28,0.0
-9.048,53.269,0.0,2017-09-11T13:42:00Z,Galway Port,1.398,1.398,-1.929,0.0
-8.3949,54.6364,0.0,2017-09-11T13:42:00Z,Killybegs Port,1.251,1.251,-1.343,0.0
-7.3344,55.3717,0.0,2017-09-11T13:42:00Z,Malin Head,1.472,1.472,-0.858,0.0
-9.8928,54.2536,0.0,2017-09-11T13:42:00Z,Ballyglass,1.133,1.133,-1.179,0.0
-8.4955,54.9905,0.0,2017-09-11T13:42:00Z,Aranmore,1.25,1.25,-1.302,0.0
-8.0007,51.8278,0.0,2017-09-11T13:42:00Z,Ballycotton,1.059,1.059,-1.604,0.0
-6.99188,52.14767,0.0,2017-09-11T13:42:00Z,Dunmore,1.195,1.195,-1.54,0.0
-9.9034,51.6496,0.0,2017-09-11T13:45:00Z,Castletownbere,1.014,1.014,-1.42,0.0
-6.2217,53.3457,0.0,2017-09-11T13:45:00Z,Dublin Port,4.038,4.038,1.148,0.0
-6.0683,53.3915,0.0,2017-09-11T13:48:00Z,Howth Harbour,4.262,4.262,1.3,0.0
-6.99188,52.14767,0.0,2017-09-11T13:48:00Z,Dunmore,1.095,1.095,-1.64,0.0
-8.0007,51.8278,0.0,2017-09-11T13:48:00Z,Ballycotton,0.994,0.994,-1.669,0.0
-8.4955,54.9905,0.0,2017-09-11T13:48:00Z,Aranmore,1.2,1.2,-1.352,0.0
-9.8928,54.2536,0.0,2017-09-11T13:48:00Z,Ballyglass,1.116,1.116,-1.196,0.0
-7.3344,55.3717,0.0,2017-09-11T13:48:00Z,Malin Head,1.474,1.474,-0.856,0.0
-8.3949,54.6364,0.0,2017-09-11T13:48:00Z,Killybegs Port,1.231,1.231,-1.363,0.0
-9.048,53.269,0.0,2017-09-11T13:48:00Z,Galway Port,1.404,1.404,-1.923,0.0
-6.2217,53.3457,0.0,2017-09-11T13:50:00Z,Dublin Port,4.061,4.061,1.171,0.0
-9.048,53.269,0.0,2017-09-11T13:54:00Z,Galway Port,1.41,1.41,-1.917,0.0
-8.3949,54.6364,0.0,2017-09-11T13:54:00Z,Killybegs Port,1.184,1.184,-1.41,0.0
-7.3344,55.3717,0.0,2017-09-11T13:54:00Z,Malin Head,1.424,1.424,-0.906,0.0
-9.8928,54.2536,0.0,2017-09-11T13:54:00Z,Ballyglass,1.084,1.084,-1.228,0.0
-8.4955,54.9905,0.0,2017-09-11T13:54:00Z,Aranmore,1.178,1.178,-1.374,0.0
-8.0007,51.8278,0.0,2017-09-11T13:54:00Z,Ballycotton,0.944,0.944,-1.719,0.0
-6.99188,52.14767,0.0,2017-09-11T13:54:00Z,Dunmore,1.055,1.055,-1.68,0.0
-6.0683,53.3915,0.0,2017-09-11T13:54:00Z,Howth Harbour,4.312,4.312,1.35,0.0
-6.2217,53.3457,0.0,2017-09-11T13:55:00Z,Dublin Port,4.085,4.085,1.195,0.0
-6.2217,53.3457,0.0,2017-09-11T14:00:00Z,Dublin Port,4.113,4.113,1.223,0.0
-6.0683,53.3915,0.0,2017-09-11T14:00:00Z,Howth Harbour,4.322,4.322,1.36,0.0
-9.9034,51.6496,0.0,2017-09-11T14:00:00Z,Castletownbere,1.014,1.014,-1.42,0.0
-6.99188,52.14767,0.0,2017-09-11T14:00:00Z,Dunmore,1.052,1.052,-1.683,0.0
-8.0007,51.8278,0.0,2017-09-11T14:00:00Z,Ballycotton,0.928,0.928,-1.735,0.0
-8.4955,54.9905,0.0,2017-09-11T14:00:00Z,Aranmore,1.017,1.017,-1.535,0.0
-9.8928,54.2536,0.0,2017-09-11T14:00:00Z,Ballyglass,1.055,1.055,-1.257,0.0
-7.3344,55.3717,0.0,2017-09-11T14:00:00Z,Malin Head,1.296,1.296,-1.034,0.0
-8.3949,54.6364,0.0,2017-09-11T14:00:00Z,Killybegs Port,1.185,1.185,-1.409,0.0
-9.048,53.269,0.0,2017-09-11T14:00:00Z,Galway Port,1.408,1.408,-1.919,0.0
-6.2217,53.3457,0.0,2017-09-11T14:05:00Z,Dublin Port,4.138,4.138,1.248,0.0
-6.0683,53.3915,0.0,2017-09-11T14:06:00Z,Howth Harbour,4.352,4.352,1.39,0.0
-9.048,53.269,0.0,2017-09-11T14:06:00Z,Galway Port,1.416,1.416,-1.911,0.0
-8.3949,54.6364,0.0,2017-09-11T14:06:00Z,Killybegs Port,1.183,1.183,-1.411,0.0
-7.3344,55.3717,0.0,2017-09-11T14:06:00Z,Malin Head,1.232,1.232,-1.098,0.0
-9.8928,54.2536,0.0,2017-09-11T14:06:00Z,Ballyglass,1.026,1.026,-1.286,0.0
-8.4955,54.9905,0.0,2017-09-11T14:06:00Z,Aranmore,1.077,1.077,-1.475,0.0
-6.99188,52.14767,0.0,2017-09-11T14:06:00Z,Dunmore,0.987,0.987,-1.748,0.0
-8.0007,51.8278,0.0,2017-09-11T14:06:00Z,Ballycotton,0.921,0.921,-1.742,0.0
-6.2217,53.3457,0.0,2017-09-11T14:10:00Z,Dublin Port,4.165,4.165,1.275,0.0
-9.048,53.269,0.0,2017-09-11T14:12:00Z,Galway Port,1.427,1.427,-1.9,0.0
-6.0683,53.3915,0.0,2017-09-11T14:12:00Z,Howth Harbour,4.362,4.362,1.4,0.0
-8.0007,51.8278,0.0,2017-09-11T14:12:00Z,Ballycotton,0.874,0.874,-1.789,0.0
-6.99188,52.14767,0.0,2017-09-11T14:12:00Z,Dunmore,1.009,1.009,-1.726,0.0
-8.4955,54.9905,0.0,2017-09-11T14:12:00Z,Aranmore,1.019,1.019,-1.533,0.0
-9.8928,54.2536,0.0,2017-09-11T14:12:00Z,Ballyglass,1.0,1.0,-1.312,0.0
-7.3344,55.3717,0.0,2017-09-11T14:12:00Z,Malin Head,1.297,1.297,-1.033,0.0
-8.3949,54.6364,0.0,2017-09-11T14:12:00Z,Killybegs Port,1.158,1.158,-1.436,0.0
-9.9034,51.6496,0.0,2017-09-11T14:15:00Z,Castletownbere,1.014,1.014,-1.42,0.0
-6.2217,53.3457,0.0,2017-09-11T14:15:00Z,Dublin Port,4.184,4.184,1.294,0.0
-6.0683,53.3915,0.0,2017-09-11T14:18:00Z,Howth Harbour,4.372,4.372,1.41,0.0
-8.3949,54.6364,0.0,2017-09-11T14:18:00Z,Killybegs Port,1.149,1.149,-1.445,0.0
-7.3344,55.3717,0.0,2017-09-11T14:18:00Z,Malin Head,1.162,1.162,-1.168,0.0
-9.8928,54.2536,0.0,2017-09-11T14:18:00Z,Ballyglass,1.011,1.011,-1.301,0.0
-8.4955,54.9905,0.0,2017-09-11T14:18:00Z,Aranmore,1.121,1.121,-1.431,0.0
-9.048,53.269,0.0,2017-09-11T14:18:00Z,Galway Port,1.437,1.437,-1.89,0.0
-6.99188,52.14767,0.0,2017-09-11T14:18:00Z,Dunmore,0.952,0.952,-1.783,0.0
-8.0007,51.8278,0.0,2017-09-11T14:18:00Z,Ballycotton,0.864,0.864,-1.799,0.0
-6.2217,53.3457,0.0,2017-09-11T14:20:00Z,Dublin Port,4.225,4.225,1.335,0.0
-6.0683,53.3915,0.0,2017-09-11T14:24:00Z,Howth Harbour,4.372,4.372,1.41,0.0
-8.0007,51.8278,0.0,2017-09-11T14:24:00Z,Ballycotton,0.85,0.85,-1.813,0.0
-6.99188,52.14767,0.0,2017-09-11T14:24:00Z,Dunmore,0.909,0.909,-1.826,0.0
-9.048,53.269,0.0,2017-09-11T14:24:00Z,Galway Port,1.463,1.463,-1.864,0.0
-8.4955,54.9905,0.0,2017-09-11T14:24:00Z,Aranmore,1.017,1.017,-1.535,0.0
-9.8928,54.2536,0.0,2017-09-11T14:24:00Z,Ballyglass,0.973,0.973,-1.339,0.0
-7.3344,55.3717,0.0,2017-09-11T14:24:00Z,Malin Head,1.162,1.162,-1.168,0.0
-8.3949,54.6364,0.0,2017-09-11T14:24:00Z,Killybegs Port,1.115,1.115,-1.479,0.0
-6.2217,53.3457,0.0,2017-09-11T14:25:00Z,Dublin Port,4.235,4.235,1.345,0.0
-6.2217,53.3457,0.0,2017-09-11T14:30:00Z,Dublin Port,4.23,4.23,1.34,0.0
-6.0683,53.3915,0.0,2017-09-11T14:30:00Z,Howth Harbour,4.422,4.422,1.46,0.0
-9.9034,51.6496,0.0,2017-09-11T14:30:00Z,Castletownbere,1.064,1.064,-1.37,0.0
-8.3949,54.6364,0.0,2017-09-11T14:30:00Z,Killybegs Port,1.097,1.097,-1.497,0.0
-7.3344,55.3717,0.0,2017-09-11T14:30:00Z,Malin Head,1.164,1.164,-1.166,0.0
-9.8928,54.2536,0.0,2017-09-11T14:30:00Z,Ballyglass,0.97,0.97,-1.342,0.0
-8.4955,54.9905,0.0,2017-09-11T14:30:00Z,Aranmore,1.097,1.097,-1.455,0.0
-9.048,53.269,0.0,2017-09-11T14:30:00Z,Galway Port,1.476,1.476,-1.851,0.0
-6.99188,52.14767,0.0,2017-09-11T14:30:00Z,Dunmore,0.888,0.888,-1.847,0.0
-8.0007,51.8278,0.0,2017-09-11T14:30:00Z,Ballycotton,0.82,0.82,-1.843,0.0
-6.2217,53.3457,0.0,2017-09-11T14:35:00Z,Dublin Port,4.229,4.229,1.339,0.0
-6.0683,53.3915,0.0,2017-09-11T14:36:00Z,Howth Harbour,4.412,4.412,1.45,0.0
-8.0007,51.8278,0.0,2017-09-11T14:36:00Z,Ballycotton,0.752,0.752,-1.911,0.0
-6.99188,52.14767,0.0,2017-09-11T14:36:00Z,Dunmore,0.883,0.883,-1.852,0.0
-9.048,53.269,0.0,2017-09-11T14:36:00Z,Galway Port,1.51,1.51,-1.817,0.0
-8.4955,54.9905,0.0,2017-09-11T14:36:00Z,Aranmore,0.904,0.904,-1.648,0.0
-9.8928,54.2536,0.0,2017-09-11T14:36:00Z,Ballyglass,0.934,0.934,-1.378,0.0
-7.3344,55.3717,0.0,2017-09-11T14:36:00Z,Malin Head,1.158,1.158,-1.172,0.0
-8.3949,54.6364,0.0,2017-09-11T14:36:00Z,Killybegs Port,1.081,1.081,-1.513,0.0
-6.2217,53.3457,0.0,2017-09-11T14:40:00Z,Dublin Port,4.221,4.221,1.331,0.0
-6.0683,53.3915,0.0,2017-09-11T14:42:00Z,Howth Harbour,4.402,4.402,1.44,0.0
-8.3949,54.6364,0.0,2017-09-11T14:42:00Z,Killybegs Port,1.101,1.101,-1.493,0.0
-7.3344,55.3717,0.0,2017-09-11T14:42:00Z,Malin Head,1.061,1.061,-1.269,0.0
-9.8928,54.2536,0.0,2017-09-11T14:42:00Z,Ballyglass,0.952,0.952,-1.36,0.0
-8.4955,54.9905,0.0,2017-09-11T14:42:00Z,Aranmore,1.064,1.064,-1.488,0.0
-9.048,53.269,0.0,2017-09-11T14:42:00Z,Galway Port,1.541,1.541,-1.786,0.0
-6.99188,52.14767,0.0,2017-09-11T14:42:00Z,Dunmore,0.84,0.84,-1.895,0.0
-8.0007,51.8278,0.0,2017-09-11T14:42:00Z,Ballycotton,0.753,0.753,-1.91,0.0
-9.9034,51.6496,0.0,2017-09-11T14:45:00Z,Castletownbere,1.124,1.124,-1.31,0.0
-6.2217,53.3457,0.0,2017-09-11T14:45:00Z,Dublin Port,4.219,4.219,1.329,0.0
-6.0683,53.3915,0.0,2017-09-11T14:48:00Z,Howth Harbour,4.392,4.392,1.43,0.0
-8.0007,51.8278,0.0,2017-09-11T14:48:00Z,Ballycotton,0.773,0.773,-1.89,0.0
-6.99188,52.14767,0.0,2017-09-11T14:48:00Z,Dunmore,0.822,0.822,-1.913,0.0
-9.048,53.269,0.0,2017-09-11T14:48:00Z,Galway Port,1.572,1.572,-1.755,0.0
-8.4955,54.9905,0.0,2017-09-11T14:48:00Z,Aranmore,0.957,0.957,-1.595,0.0
-9.8928,54.2536,0.0,2017-09-11T14:48:00Z,Ballyglass,0.961,0.961,-1.351,0.0
-7.3344,55.3717,0.0,2017-09-11T14:48:00Z,Malin Head,0.957,0.957,-1.373,0.0
-8.3949,54.6364,0.0,2017-09-11T14:48:00Z,Killybegs Port,1.1,1.1,-1.494,0.0
-6.2217,53.3457,0.0,2017-09-11T14:50:00Z,Dublin Port,4.205,4.205,1.315,0.0
-6.0683,53.3915,0.0,2017-09-11T14:54:00Z,Howth Harbour,4.392,4.392,1.43,0.0
-8.3949,54.6364,0.0,2017-09-11T14:54:00Z,Killybegs Port,1.071,1.071,-1.523,0.0
-7.3344,55.3717,0.0,2017-09-11T14:54:00Z,Malin Head,0.961,0.961,-1.369,0.0
-9.8928,54.2536,0.0,2017-09-11T14:54:00Z,Ballyglass,0.963,0.963,-1.349,0.0
-8.4955,54.9905,0.0,2017-09-11T14:54:00Z,Aranmore,0.957,0.957,-1.595,0.0
-9.048,53.269,0.0,2017-09-11T14:54:00Z,Galway Port,1.626,1.626,-1.701,0.0
-6.99188,52.14767,0.0,2017-09-11T14:54:00Z,Dunmore,0.864,0.864,-1.871,0.0
-8.0007,51.8278,0.0,2017-09-11T14:54:00Z,Ballycotton,0.801,0.801,-1.862,0.0
-6.2217,53.3457,0.0,2017-09-11T14:55:00Z,Dublin Port,4.197,4.197,1.307,0.0
-6.2217,53.3457,0.0,2017-09-11T15:00:00Z,Dublin Port,4.19,4.19,1.3,0.0
-6.0683,53.3915,0.0,2017-09-11T15:00:00Z,Howth Harbour,4.372,4.372,1.41,0.0
-9.9034,51.6496,0.0,2017-09-11T15:00:00Z,Castletownbere,1.164,1.164,-1.27,0.0
-8.0007,51.8278,0.0,2017-09-11T15:00:00Z,Ballycotton,0.806,0.806,-1.857,0.0
-6.99188,52.14767,0.0,2017-09-11T15:00:00Z,Dunmore,0.863,0.863,-1.872,0.0
-9.048,53.269,0.0,2017-09-11T15:00:00Z,Galway Port,1.683,1.683,-1.644,0.0
-8.4955,54.9905,0.0,2017-09-11T15:00:00Z,Aranmore,1.069,1.069,-1.483,0.0
-9.8928,54.2536,0.0,2017-09-11T15:00:00Z,Ballyglass,0.966,0.966,-1.346,0.0
-7.3344,55.3717,0.0,2017-09-11T15:00:00Z,Malin Head,0.985,0.985,-1.345,0.0
-8.3949,54.6364,0.0,2017-09-11T15:00:00Z,Killybegs Port,1.063,1.063,-1.531,0.0
-6.2217,53.3457,0.0,2017-09-11T15:05:00Z,Dublin Port,4.181,4.181,1.291,0.0
