longitude,latitude,altitude,time,station_id,Water_Level,Water_Level_LAT,Water_Level_OD_Malin,QC_Flag
-7.3344,55.3717,0.0,2017-09-10T21:12:00Z,Malin Head,4.312,4.312,1.982,0.0
-8.3949,54.6364,0.0,2017-09-10T21:12:00Z,Killybegs Port,4.53,4.53,1.936,0.0
-9.048,53.269,0.0,2017-09-10T21:12:00Z,Galway Port,5.092,5.092,1.765,0.0
-6.99188,52.14767,0.0,2017-09-10T21:12:00Z,Dunmore,4.246,4.246,1.511,0.0
-8.0007,51.8278,0.0,2017-09-10T21:12:00Z,Ballycotton,4.036,4.036,1.373,0.0
-8.4955,54.9905,0.0,2017-09-10T21:12:00Z,Aranmore,4.411,4.411,1.859,0.0
-9.9034,51.6496,0.0,2017-09-10T21:15:00Z,Castletownbere,3.054,3.054,0.62,0.0
-6.2217,53.3457,0.0,2017-09-10T21:15:00Z,Dublin Port,1.933,1.933,-0.957,0.0
-6.0683,53.3915,0.0,2017-09-10T21:18:00Z,Howth Harbour,2.012,2.012,-0.95,0.0
-9.048,53.269,0.0,2017-09-10T21:18:00Z,Galway Port,5.015,5.015,1.688,0.0
-8.3949,54.6364,0.0,2017-09-10T21:18:00Z,Killybegs Port,4.445,4.445,1.851,0.0
-7.3344,55.3717,0.0,2017-09-10T21:18:00Z,Malin Head,4.254,4.254,1.924,0.0
-9.8928,54.2536,0.0,2017-09-10T21:18:00Z,Ballyglass,4.101,4.101,1.789,0.0
-8.4955,54.9905,0.0,2017-09-10T21:18:00Z,Aranmore,4.362,4.362,1.81,0.0
-8.0007,51.8278,0.0,2017-09-10T21:18:00Z,Ballycotton,3.973,3.973,1.31,0.0
-6.99188,52.14767,0.0,2017-09-10T21:18:00Z,Dunmore,4.205,4.205,1.47,0.0
-6.2217,53.3457,0.0,2017-09-10T21:20:00Z,Dublin Port,2.004,2.004,-0.886,0.0
-6.0683,53.3915,0.0,2017-09-10T21:24:00Z,Howth Harbour,2.062,2.062,-0.9,0.0
-9.8928,54.2536,0.0,2017-09-10T21:24:00Z,Ballyglass,3.96,3.96,1.648,0.0
-7.3344,55.3717,0.0,2017-09-10T21:24:00Z,Malin Head,4.101,4.101,1.771,0.0
-8.3949,54.6364,0.0,2017-09-10T21:24:00Z,Killybegs Port,4.401,4.401,1.807,0.0
-9.048,53.269,0.0,2017-09-10T21:24:00Z,Galway Port,4.933,4.933,1.606,0.0
-6.99188,52.14767,0.0,2017-09-10T21:24:00Z,Dunmore,4.154,4.154,1.419,0.0
-8.4955,54.9905,0.0,2017-09-10T21:24:00Z,Aranmore,4.456,4.456,1.904,0.0
-6.2217,53.3457,0.0,2017-09-10T21:25:00Z,Dublin Port,2.054,2.054,-0.836,0.0
-6.2217,53.3457,0.0,2017-09-10T21:30:00Z,Dublin Port,2.095,2.095,-0.795,0.0
-6.0683,53.3915,0.0,2017-09-10T21:30:00Z,Howth Harbour,2.162,2.162,-0.8,0.0
-9.9034,51.6496,0.0,2017-09-10T21:30:00Z,Castletownbere,2.914,2.914,0.48,0.0
-9.048,53.269,0.0,2017-09-10T21:30:00Z,Galway Port,4.794,4.794,1.467,0.0
-8.3949,54.6364,0.0,2017-09-10T21:30:00Z,Killybegs Port,4.392,4.392,1.798,0.0
-7.3344,55.3717,0.0,2017-09-10T21:30:00Z,Malin Head,4.198,4.198,1.868,0.0
-9.8928,54.2536,0.0,2017-09-10T21:30:00Z,Ballyglass,3.961,3.961,1.649,0.0
-8.4955,54.9905,0.0,2017-09-10T21:30:00Z,Aranmore,4.406,4.406,1.854,0.0
-8.0007,51.8278,0.0,2017-09-10T21:30:00Z,Ballycotton,3.875,3.875,1.212,0.0
-6.99188,52.14767,0.0,2017-09-10T21:30:00Z,Dunmore,4.125,4.125,1.39,0.0
-6.2217,53.3457,0.0,2017-09-10T21:35:00Z,Dublin Port,2.148,2.148,-0.742,0.0
-6.0683,53.3915,0.0,2017-09-10T21:36:00Z,Howth Harbour,2.222,2.222,-0.74,0.0
-9.8928,54.2536,0.0,2017-09-10T21:36:00Z,Ballyglass,3.773,3.773,1.461,0.0
-7.3344,55.3717,0.0,2017-09-10T21:36:00Z,Malin Head,4.101,4.101,1.771,0.0
-8.3949,54.6364,0.0,2017-09-10T21:36:00Z,Killybegs Port,4.407,4.407,1.813,0.0
-9.048,53.269,0.0,2017-09-10T21:36:00Z,Galway Port,4.718,4.718,1.391,0.0
-6.99188,52.14767,0.0,2017-09-10T21:36:00Z,Dunmore,4.065,4.065,1.33,0.0
-8.0007,51.8278,0.0,2017-09-10T21:36:00Z,Ballycotton,3.725,3.725,1.062,0.0
-8.4955,54.9905,0.0,2017-09-10T21:36:00Z,Aranmore,4.207,4.207,1.655,0.0
-6.2217,53.3457,0.0,2017-09-10T21:40:00Z,Dublin Port,2.197,2.197,-0.693,0.0
-6.0683,53.3915,0.0,2017-09-10T21:42:00Z,Howth Harbour,2.302,2.302,-0.66,0.0
-9.048,53.269,0.0,2017-09-10T21:42:00Z,Galway Port,4.565,4.565,1.238,0.0
-8.3949,54.6364,0.0,2017-09-10T21:42:00Z,Killybegs Port,4.303,4.303,1.709,0.0
-7.3344,55.3717,0.0,2017-09-10T21:42:00Z,Malin Head,3.997,3.997,1.667,0.0
-9.8928,54.2536,0.0,2017-09-10T21:42:00Z,Ballyglass,3.802,3.802,1.49,0.0
-8.4955,54.9905,0.0,2017-09-10T21:42:00Z,Aranmore,4.281,4.281,1.729,0.0
-8.0007,51.8278,0.0,2017-09-10T21:42:00Z,Ballycotton,3.634,3.634,0.971,0.0
-6.99188,52.14767,0.0,2017-09-10T21:42:00Z,Dunmore,3.936,3.936,1.201,0.0
-9.9034,51.6496,0.0,2017-09-10T21:45:00Z,Castletownbere,2.734,2.734,0.3,0.0
-6.2217,53.3457,0.0,2017-09-10T21:45:00Z,Dublin Port,2.258,2.258,-0.632,0.0
-6.0683,53.3915,0.0,2017-09-10T21:48:00Z,Howth Harbour,2.392,2.392,-0.57,0.0
-9.8928,54.2536,0.0,2017-09-10T21:48:00Z,Ballyglass,3.81,3.81,1.498,0.0
-7.3344,55.3717,0.0,2017-09-10T21:48:00Z,Malin Head,3.979,3.979,1.649,0.0
-8.3949,54.6364,0.0,2017-09-10T21:48:00Z,Killybegs Port,4.221,4.221,1.627,0.0
-9.048,53.269,0.0,2017-09-10T21:48:00Z,Galway Port,4.479,4.479,1.152,0.0
-6.99188,52.14767,0.0,2017-09-10T21:48:00Z,Dunmore,3.865,3.865,1.13,0.0
-8.0007,51.8278,0.0,2017-09-10T21:48:00Z,Ballycotton,3.558,3.558,0.895,0.0
-8.4955,54.9905,0.0,2017-09-10T21:48:00Z,Aranmore,4.222,4.222,1.67,0.0
-6.2217,53.3457,0.0,2017-09-10T21:50:00Z,Dublin Port,2.317,2.317,-0.573,0.0
-8.4955,54.9905,0.0,2017-09-10T21:54:00Z,Aranmore,4.08,4.08,1.528,0.0
-8.0007,51.8278,0.0,2017-09-10T21:54:00Z,Ballycotton,3.557,3.557,0.894,0.0
-6.99188,52.14767,0.0,2017-09-10T21:54:00Z,Dunmore,3.836,3.836,1.101,0.0
-9.048,53.269,0.0,2017-09-10T21:54:00Z,Galway Port,4.368,4.368,1.041,0.0
-8.3949,54.6364,0.0,2017-09-10T21:54:00Z,Killybegs Port,4.197,4.197,1.603,0.0
-7.3344,55.3717,0.0,2017-09-10T21:54:00Z,Malin Head,4.037,4.037,1.707,0.0
-9.8928,54.2536,0.0,2017-09-10T21:54:00Z,Ballyglass,3.737,3.737,1.425,0.0
-6.0683,53.3915,0.0,2017-09-10T21:54:00Z,Howth Harbour,2.442,2.442,-0.52,0.0
-6.2217,53.3457,0.0,2017-09-10T21:55:00Z,Dublin Port,2.387,2.387,-0.503,0.0
-6.2217,53.3457,0.0,2017-09-10T22:00:00Z,Dublin Port,2.457,2.457,-0.433,0.0
-6.99188,52.14767,0.0,2017-09-10T22:00:00Z,Dunmore,3.725,3.725,0.99,0.0
-8.0007,51.8278,0.0,2017-09-10T22:00:00Z,Ballycotton,3.461,3.461,0.798,0.0
-8.4955,54.9905,0.0,2017-09-10T22:00:00Z,Aranmore,4.162,4.162,1.61,0.0
-6.0683,53.3915,0.0,2017-09-10T22:00:00Z,Howth Harbour,2.572,2.572,-0.39,0.0
-9.9034,51.6496,0.0,2017-09-10T22:00:00Z,Castletownbere,2.544,2.544,0.11,0.0
-9.8928,54.2536,0.0,2017-09-10T22:00:00Z,Ballyglass,3.581,3.581,1.269,0.0
-7.3344,55.3717,0.0,2017-09-10T22:00:00Z,Malin Head,4.011,4.011,1.681,0.0
-8.3949,54.6364,0.0,2017-09-10T22:00:00Z,Killybegs Port,4.123,4.123,1.529,0.0
-9.048,53.269,0.0,2017-09-10T22:00:00Z,Galway Port,4.277,4.277,0.95,0.0
-6.2217,53.3457,0.0,2017-09-10T22:05:00Z,Dublin Port,2.541,2.541,-0.349,0.0
-6.0683,53.3915,0.0,2017-09-10T22:06:00Z,Howth Harbour,2.672,2.672,-0.29,0.0
-9.048,53.269,0.0,2017-09-10T22:06:00Z,Galway Port,4.166,4.166,0.839,0.0
-8.3949,54.6364,0.0,2017-09-10T22:06:00Z,Killybegs Port,4.035,4.035,1.441,0.0
-7.3344,55.3717,0.0,2017-09-10T22:06:00Z,Malin Head,3.958,3.958,1.628,0.0
-9.8928,54.2536,0.0,2017-09-10T22:06:00Z,Ballyglass,3.59,3.59,1.278,0.0
-8.4955,54.9905,0.0,2017-09-10T22:06:00Z,Aranmore,4.08,4.08,1.528,0.0
-8.0007,51.8278,0.0,2017-09-10T22:06:00Z,Ballycotton,3.4,3.4,0.737,0.0
-6.99188,52.14767,0.0,2017-09-10T22:06:00Z,Dunmore,3.654,3.654,0.919,0.0
-6.2217,53.3457,0.0,2017-09-10T22:10:00Z,Dublin Port,2.613,2.613,-0.277,0.0
-6.99188,52.14767,0.0,2017-09-10T22:12:00Z,Dunmore,3.567,3.567,0.832,0.0
-8.0007,51.8278,0.0,2017-09-10T22:12:00Z,Ballycotton,3.297,3.297,0.634,0.0
-8.4955,54.9905,0.0,2017-09-10T22:12:00Z,Aranmore,3.957,3.957,1.405,0.0
-9.8928,54.2536,0.0,2017-09-10T22:12:00Z,Ballyglass,3.554,3.554,1.242,0.0
-7.3344,55.3717,0.0,2017-09-10T22:12:00Z,Malin Head,3.881,3.881,1.551,0.0
-8.3949,54.6364,0.0,2017-09-10T22:12:00Z,Killybegs Port,3.991,3.991,1.397,0.0
-9.048,53.269,0.0,2017-09-10T22:12:00Z,Galway Port,4.08,4.08,0.753,0.0
-6.0683,53.3915,0.0,2017-09-10T22:12:00Z,Howth Harbour,2.732,2.732,-0.23,0.0
-9.9034,51.6496,0.0,2017-09-10T22:15:00Z,Castletownbere,2.394,2.394,-0.04,0.0
-6.2217,53.3457,0.0,2017-09-10T22:15:00Z,Dublin Port,2.692,2.692,-0.198,0.0
-6.0683,53.3915,0.0,2017-09-10T22:18:00Z,Howth Harbour,2.812,2.812,-0.15,0.0
-9.048,53.269,0.0,2017-09-10T22:18:00Z,Galway Port,4.007,4.007,0.68,0.0
-8.3949,54.6364,0.0,2017-09-10T22:18:00Z,Killybegs Port,3.834,3.834,1.24,0.0
-7.3344,55.3717,0.0,2017-09-10T22:18:00Z,Malin Head,3.791,3.791,1.461,0.0
-9.8928,54.2536,0.0,2017-09-10T22:18:00Z,Ballyglass,3.429,3.429,1.117,0.0
-8.4955,54.9905,0.0,2017-09-10T22:18:00Z,Aranmore,3.89,3.89,1.338,0.0
-8.0007,51.8278,0.0,2017-09-10T22:18:00Z,Ballycotton,3.218,3.218,0.555,0.0
-6.99188,52.14767,0.0,2017-09-10T22:18:00Z,Dunmore,3.512,3.512,0.777,0.0
-6.2217,53.3457,0.0,2017-09-10T22:20:00Z,Dublin Port,2.762,2.762,-0.128,0.0
-8.3949,54.6364,0.0,2017-09-10T22:24:00Z,Killybegs Port,3.791,3.791,1.197,0.0
-9.048,53.269,0.0,2017-09-10T22:24:00Z,Galway Port,3.938,3.938,0.611,0.0
-6.0683,53.3915,0.0,2017-09-10T22:24:00Z,Howth Harbour,2.872,2.872,-0.09,0.0
-6.99188,52.14767,0.0,2017-09-10T22:24:00Z,Dunmore,3.372,3.372,0.637,0.0
-8.0007,51.8278,0.0,2017-09-10T22:24:00Z,Ballycotton,3.098,3.098,0.435,0.0
-8.4955,54.9905,0.0,2017-09-10T22:24:00Z,Aranmore,3.792,3.792,1.24,0.0
-9.8928,54.2536,0.0,2017-09-10T22:24:00Z,Ballyglass,3.379,3.379,1.067,0.0
-7.3344,55.3717,0.0,2017-09-10T22:24:00Z,Malin Head,3.794,3.794,1.464,0.0
-6.2217,53.3457,0.0,2017-09-10T22:25:00Z,Dublin Port,2.835,2.835,-0.055,0.0
-6.2217,53.3457,0.0,2017-09-10T22:30:00Z,Dublin Port,2.899,2.899,0.009,0.0
-6.0683,53.3915,0.0,2017-09-10T22:30:00Z,Howth Harbour,2.952,2.952,-0.01,0.0
-9.9034,51.6496,0.0,2017-09-10T22:30:00Z,Castletownbere,2.174,2.174,-0.26,0.0
-9.048,53.269,0.0,2017-09-10T22:30:00Z,Galway Port,3.82,3.82,0.493,0.0
-8.3949,54.6364,0.0,2017-09-10T22:30:00Z,Killybegs Port,3.716,3.716,1.122,0.0
-7.3344,55.3717,0.0,2017-09-10T22:30:00Z,Malin Head,3.792,3.792,1.462,0.0
-9.8928,54.2536,0.0,2017-09-10T22:30:00Z,Ballyglass,3.298,3.298,0.986,0.0
-8.4955,54.9905,0.0,2017-09-10T22:30:00Z,Aranmore,3.684,3.684,1.132,0.0
-8.0007,51.8278,0.0,2017-09-10T22:30:00Z,Ballycotton,3.009,3.009,0.346,0.0
-6.99188,52.14767,0.0,2017-09-10T22:30:00Z,Dunmore,3.256,3.256,0.521,0.0
-6.2217,53.3457,0.0,2017-09-10T22:35:00Z,Dublin Port,2.977,2.977,0.087,0.0
-8.3949,54.6364,0.0,2017-09-10T22:36:00Z,Killybegs Port,3.663,3.663,1.069,0.0
-9.048,53.269,0.0,2017-09-10T22:36:00Z,Galway Port,3.721,3.721,0.394,0.0
-6.0683,53.3915,0.0,2017-09-10T22:36:00Z,Howth Harbour,3.032,3.032,0.07,0.0
-6.99188,52.14767,0.0,2017-09-10T22:36:00Z,Dunmore,3.236,3.236,0.501,0.0
-8.0007,51.8278,0.0,2017-09-10T22:36:00Z,Ballycotton,2.932,2.932,0.269,0.0
-8.4955,54.9905,0.0,2017-09-10T22:36:00Z,Aranmore,3.663,3.663,1.111,0.0
-9.8928,54.2536,0.0,2017-09-10T22:36:00Z,Ballyglass,3.182,3.182,0.87,0.0
-7.3344,55.3717,0.0,2017-09-10T22:36:00Z,Malin Head,3.683,3.683,1.353,0.0
-6.2217,53.3457,0.0,2017-09-10T22:40:00Z,Dublin Port,3.021,3.021,0.131,0.0
-6.0683,53.3915,0.0,2017-09-10T22:42:00Z,Howth Harbour,3.112,3.112,0.15,0.0
-9.048,53.269,0.0,2017-09-10T22:42:00Z,Galway Port,3.677,3.677,0.35,0.0
-8.3949,54.6364,0.0,2017-09-10T22:42:00Z,Killybegs Port,3.527,3.527,0.933,0.0
-7.3344,55.3717,0.0,2017-09-10T22:42:00Z,Malin Head,3.666,3.666,1.336,0.0
-9.8928,54.2536,0.0,2017-09-10T22:42:00Z,Ballyglass,3.136,3.136,0.824,0.0
-8.4955,54.9905,0.0,2017-09-10T22:42:00Z,Aranmore,3.594,3.594,1.042,0.0
-8.0007,51.8278,0.0,2017-09-10T22:42:00Z,Ballycotton,2.845,2.845,0.182,0.0
-6.99188,52.14767,0.0,2017-09-10T22:42:00Z,Dunmore,3.112,3.112,0.377,0.0
-9.9034,51.6496,0.0,2017-09-10T22:45:00Z,Castletownbere,2.004,2.004,-0.43,0.0
-6.2217,53.3457,0.0,2017-09-10T22:45:00Z,Dublin Port,3.084,3.084,0.194,0.0
-6.0683,53.3915,0.0,2017-09-10T22:48:00Z,Howth Harbour,3.182,3.182,0.22,0.0
-8.3949,54.6364,0.0,2017-09-10T22:48:00Z,Killybegs Port,3.418,3.418,0.824,0.0
-9.048,53.269,0.0,2017-09-10T22:48:00Z,Galway Port,3.571,3.571,0.244,0.0
-6.99188,52.14767,0.0,2017-09-10T22:48:00Z,Dunmore,3.055,3.055,0.32,0.0
-8.0007,51.8278,0.0,2017-09-10T22:48:00Z,Ballycotton,2.818,2.818,0.155,0.0
-8.4955,54.9905,0.0,2017-09-10T22:48:00Z,Aranmore,3.478,3.478,0.926,0.0
-9.8928,54.2536,0.0,2017-09-10T22:48:00Z,Ballyglass,3.058,3.058,0.746,0.0
-7.3344,55.3717,0.0,2017-09-10T22:48:00Z,Malin Head,3.583,3.583,1.253,0.0
-6.2217,53.3457,0.0,2017-09-10T22:50:00Z,Dublin Port,3.116,3.116,0.226,0.0
-6.99188,52.14767,0.0,2017-09-10T22:54:00Z,Dunmore,2.925,2.925,0.19,0.0
-7.3344,55.3717,0.0,2017-09-10T22:54:00Z,Malin Head,3.581,3.581,1.251,0.0
-9.8928,54.2536,0.0,2017-09-10T22:54:00Z,Ballyglass,3.051,3.051,0.739,0.0
-8.4955,54.9905,0.0,2017-09-10T22:54:00Z,Aranmore,3.451,3.451,0.899,0.0
-8.0007,51.8278,0.0,2017-09-10T22:54:00Z,Ballycotton,2.653,2.653,-0.01,0.0
-9.048,53.269,0.0,2017-09-10T22:54:00Z,Galway Port,3.48,3.48,0.153,0.0
-8.3949,54.6364,0.0,2017-09-10T22:54:00Z,Killybegs Port,3.323,3.323,0.729,0.0
-6.0683,53.3915,0.0,2017-09-10T22:54:00Z,Howth Harbour,3.292,3.292,0.33,0.0
-6.2217,53.3457,0.0,2017-09-10T22:55:00Z,Dublin Port,3.164,3.164,0.274,0.0
-6.2217,53.3457,0.0,2017-09-10T23:00:00Z,Dublin Port,3.2,3.2,0.31,0.0
-6.99188,52.14767,0.0,2017-09-10T23:00:00Z,Dunmore,2.784,2.784,0.049,0.0
-8.0007,51.8278,0.0,2017-09-10T23:00:00Z,Ballycotton,2.559,2.559,-0.104,0.0
-8.4955,54.9905,0.0,2017-09-10T23:00:00Z,Aranmore,3.418,3.418,0.866,0.0
-9.8928,54.2536,0.0,2017-09-10T23:00:00Z,Ballyglass,2.885,2.885,0.573,0.0
-7.3344,55.3717,0.0,2017-09-10T23:00:00Z,Malin Head,3.453,3.453,1.123,0.0
-6.0683,53.3915,0.0,2017-09-10T23:00:00Z,Howth Harbour,3.362,3.362,0.4,0.0
-9.9034,51.6496,0.0,2017-09-10T23:00:00Z,Castletownbere,1.844,1.844,-0.59,0.0
-8.3949,54.6364,0.0,2017-09-10T23:00:00Z,Killybegs Port,3.211,3.211,0.617,0.0
-9.048,53.269,0.0,2017-09-10T23:00:00Z,Galway Port,3.397,3.397,0.07,0.0
-6.2217,53.3457,0.0,2017-09-10T23:05:00Z,Dublin Port,3.258,3.258,0.368,0.0
-9.048,53.269,0.0,2017-09-10T23:06:00Z,Galway Port,3.295,3.295,-0.032,0.0
-6.0683,53.3915,0.0,2017-09-10T23:06:00Z,Howth Harbour,3.462,3.462,0.5,0.0
-8.3949,54.6364,0.0,2017-09-10T23:06:00Z,Killybegs Port,3.155,3.155,0.561,0.0
-7.3344,55.3717,0.0,2017-09-10T23:06:00Z,Malin Head,3.427,3.427,1.097,0.0
-9.8928,54.2536,0.0,2017-09-10T23:06:00Z,Ballyglass,2.737,2.737,0.425,0.0
-8.4955,54.9905,0.0,2017-09-10T23:06:00Z,Aranmore,3.228,3.228,0.676,0.0
-6.99188,52.14767,0.0,2017-09-10T23:06:00Z,Dunmore,2.808,2.808,0.073,0.0
-8.0007,51.8278,0.0,2017-09-10T23:06:00Z,Ballycotton,2.466,2.466,-0.197,0.0
-6.2217,53.3457,0.0,2017-09-10T23:10:00Z,Dublin Port,3.314,3.314,0.424,0.0
-9.048,53.269,0.0,2017-09-10T23:12:00Z,Galway Port,3.191,3.191,-0.136,0.0
-6.0683,53.3915,0.0,2017-09-10T23:12:00Z,Howth Harbour,3.512,3.512,0.55,0.0
-8.0007,51.8278,0.0,2017-09-10T23:12:00Z,Ballycotton,2.456,2.456,-0.207,0.0
-6.99188,52.14767,0.0,2017-09-10T23:12:00Z,Dunmore,2.717,2.717,-0.018,0.0
-8.4955,54.9905,0.0,2017-09-10T23:12:00Z,Aranmore,3.18,3.18,0.628,0.0
-9.8928,54.2536,0.0,2017-09-10T23:12:00Z,Ballyglass,2.745,2.745,0.433,0.0
-7.3344,55.3717,0.0,2017-09-10T23:12:00Z,Malin Head,3.408,3.408,1.078,0.0
-8.3949,54.6364,0.0,2017-09-10T23:12:00Z,Killybegs Port,3.003,3.003,0.409,0.0
-6.2217,53.3457,0.0,2017-09-10T23:15:00Z,Dublin Port,3.378,3.378,0.488,0.0
-9.9034,51.6496,0.0,2017-09-10T23:15:00Z,Castletownbere,1.614,1.614,-0.82,0.0
-9.048,53.269,0.0,2017-09-10T23:18:00Z,Galway Port,3.108,3.108,-0.219,0.0
-6.0683,53.3915,0.0,2017-09-10T23:18:00Z,Howth Harbour,3.622,3.622,0.66,0.0
-8.3949,54.6364,0.0,2017-09-10T23:18:00Z,Killybegs Port,2.893,2.893,0.299,0.0
-7.3344,55.3717,0.0,2017-09-10T23:18:00Z,Malin Head,3.358,3.358,1.028,0.0
-9.8928,54.2536,0.0,2017-09-10T23:18:00Z,Ballyglass,2.613,2.613,0.301,0.0
-8.4955,54.9905,0.0,2017-09-10T23:18:00Z,Aranmore,3.16,3.16,0.608,0.0
-6.99188,52.14767,0.0,2017-09-10T23:18:00Z,Dunmore,2.638,2.638,-0.097,0.0
-8.0007,51.8278,0.0,2017-09-10T23:18:00Z,Ballycotton,2.347,2.347,-0.316,0.0
-6.2217,53.3457,0.0,2017-09-10T23:20:00Z,Dublin Port,3.445,3.445,0.555,0.0
-8.0007,51.8278,0.0,2017-09-10T23:24:00Z,Ballycotton,2.253,2.253,-0.41,0.0
-6.99188,52.14767,0.0,2017-09-10T23:24:00Z,Dunmore,2.491,2.491,-0.244,0.0
-8.4955,54.9905,0.0,2017-09-10T23:24:00Z,Aranmore,3.01,3.01,0.458,0.0
-9.8928,54.2536,0.0,2017-09-10T23:24:00Z,Ballyglass,2.566,2.566,0.254,0.0
-7.3344,55.3717,0.0,2017-09-10T23:24:00Z,Malin Head,3.261,3.261,0.931,0.0
-8.3949,54.6364,0.0,2017-09-10T23:24:00Z,Killybegs Port,2.885,2.885,0.291,0.0
-6.0683,53.3915,0.0,2017-09-10T23:24:00Z,Howth Harbour,3.682,3.682,0.72,0.0
-9.048,53.269,0.0,2017-09-10T23:24:00Z,Galway Port,2.992,2.992,-0.335,0.0
-6.2217,53.3457,0.0,2017-09-10T23:25:00Z,Dublin Port,3.521,3.521,0.631,0.0
-6.2217,53.3457,0.0,2017-09-10T23:30:00Z,Dublin Port,3.595,3.595,0.705,0.0
-9.048,53.269,0.0,2017-09-10T23:30:00Z,Galway Port,2.87,2.87,-0.457,0.0
-9.9034,51.6496,0.0,2017-09-10T23:30:00Z,Castletownbere,1.484,1.484,-0.95,0.0
-6.0683,53.3915,0.0,2017-09-10T23:30:00Z,Howth Harbour,3.772,3.772,0.81,0.0
-8.3949,54.6364,0.0,2017-09-10T23:30:00Z,Killybegs Port,2.816,2.816,0.222,0.0
-7.3344,55.3717,0.0,2017-09-10T23:30:00Z,Malin Head,3.073,3.073,0.743,0.0
-9.8928,54.2536,0.0,2017-09-10T23:30:00Z,Ballyglass,2.472,2.472,0.16,0.0
-8.4955,54.9905,0.0,2017-09-10T23:30:00Z,Aranmore,2.862,2.862,0.31,0.0
-6.99188,52.14767,0.0,2017-09-10T23:30:00Z,Dunmore,2.381,2.381,-0.354,0.0
-8.0007,51.8278,0.0,2017-09-10T23:30:00Z,Ballycotton,2.185,2.185,-0.478,0.0
-6.2217,53.3457,0.0,2017-09-10T23:35:00Z,Dublin Port,3.667,3.667,0.777,0.0
-6.0683,53.3915,0.0,2017-09-10T23:36:00Z,Howth Harbour,3.842,3.842,0.88,0.0
-9.048,53.269,0.0,2017-09-10T23:36:00Z,Galway Port,2.788,2.788,-0.539,0.0
-8.0007,51.8278,0.0,2017-09-10T23:36:00Z,Ballycotton,2.066,2.066,-0.597,0.0
-6.99188,52.14767,0.0,2017-09-10T23:36:00Z,Dunmore,2.34,2.34,-0.395,0.0
-8.4955,54.9905,0.0,2017-09-10T23:36:00Z,Aranmore,2.761,2.761,0.209,0.0
-9.8928,54.2536,0.0,2017-09-10T23:36:00Z,Ballyglass,2.463,2.463,0.151,0.0
-7.3344,55.3717,0.0,2017-09-10T23:36:00Z,Malin Head,2.958,2.958,0.628,0.0
-8.3949,54.6364,0.0,2017-09-10T23:36:00Z,Killybegs Port,2.665,2.665,0.071,0.0
-6.2217,53.3457,0.0,2017-09-10T23:40:00Z,Dublin Port,3.741,3.741,0.851,0.0
-6.0683,53.3915,0.0,2017-09-10T23:42:00Z,Howth Harbour,3.882,3.882,0.92,0.0
-9.048,53.269,0.0,2017-09-10T23:42:00Z,Galway Port,2.671,2.671,-0.656,0.0
-8.3949,54.6364,0.0,2017-09-10T23:42:00Z,Killybegs Port,2.571,2.571,-0.023,0.0
-7.3344,55.3717,0.0,2017-09-10T23:42:00Z,Malin Head,3.002,3.002,0.672,0.0
-9.8928,54.2536,0.0,2017-09-10T23:42:00Z,Ballyglass,2.255,2.255,-0.057,0.0
-8.4955,54.9905,0.0,2017-09-10T23:42:00Z,Aranmore,2.66,2.66,0.108,0.0
-6.99188,52.14767,0.0,2017-09-10T23:42:00Z,Dunmore,2.332,2.332,-0.403,0.0
-8.0007,51.8278,0.0,2017-09-10T23:42:00Z,Ballycotton,1.992,1.992,-0.671,0.0
-9.9034,51.6496,0.0,2017-09-10T23:45:00Z,Castletownbere,1.344,1.344,-1.09,0.0
-6.2217,53.3457,0.0,2017-09-10T23:45:00Z,Dublin Port,3.799,3.799,0.909,0.0
-6.0683,53.3915,0.0,2017-09-10T23:48:00Z,Howth Harbour,3.992,3.992,1.03,0.0
-9.048,53.269,0.0,2017-09-10T23:48:00Z,Galway Port,2.549,2.549,-0.778,0.0
-8.0007,51.8278,0.0,2017-09-10T23:48:00Z,Ballycotton,1.942,1.942,-0.721,0.0
-6.99188,52.14767,0.0,2017-09-10T23:48:00Z,Dunmore,2.185,2.185,-0.55,0.0
-8.4955,54.9905,0.0,2017-09-10T23:48:00Z,Aranmore,2.62,2.62,0.068,0.0
-9.8928,54.2536,0.0,2017-09-10T23:48:00Z,Ballyglass,2.195,2.195,-0.117,0.0
-7.3344,55.3717,0.0,2017-09-10T23:48:00Z,Malin Head,2.873,2.873,0.543,0.0
-8.3949,54.6364,0.0,2017-09-10T23:48:00Z,Killybegs Port,2.467,2.467,-0.127,0.0
-6.2217,53.3457,0.0,2017-09-10T23:50:00Z,Dublin Port,3.865,3.865,0.975,0.0
-8.3949,54.6364,0.0,2017-09-10T23:54:00Z,Killybegs Port,2.464,2.464,-0.13,0.0
-7.3344,55.3717,0.0,2017-09-10T23:54:00Z,Malin Head,2.844,2.844,0.514,0.0
-9.8928,54.2536,0.0,2017-09-10T23:54:00Z,Ballyglass,2.187,2.187,-0.125,0.0
-8.4955,54.9905,0.0,2017-09-10T23:54:00Z,Aranmore,2.621,2.621,0.069,0.0
-6.99188,52.14767,0.0,2017-09-10T23:54:00Z,Dunmore,2.116,2.116,-0.619,0.0
-8.0007,51.8278,0.0,2017-09-10T23:54:00Z,Ballycotton,1.874,1.874,-0.789,0.0
-9.048,53.269,0.0,2017-09-10T23:54:00Z,Galway Port,2.456,2.456,-0.871,0.0
