-8.582,54.3099,0.0,2018-11-14T17:36:00Z,Sligo,2.232,2.232,-0.23,0.0
-6.0683,53.3915,0.0,2018-11-14T17:40:00Z,Howth Harbour,3.687,3.687,0.73,0.0
-6.2217,53.3457,0.0,2018-11-14T17:40:00Z,Dublin Port,3.637,3.637,0.826,0.0
-9.048,53.269,0.0,2018-11-14T17:40:00Z,Galway Port,3.134,3.134,-0.243,0.0
-10.27732,52.13924,0.0,2018-11-14T17:40:00Z,Dingle Harbour,2.399,2.399,-0.299,0.0
-6.4589,52.3385,0.0,2018-11-14T17:40:00Z,Wexford Harbour,-0.492,NaN,-0.492,0.0
-9.50208,52.63191,0.0,2018-11-14T17:40:00Z,Kilrush Lough,2.854,2.854,-0.426,0.0
-6.06809,53.391335,0.0,2018-11-14T17:40:00Z,Howth Harbour 2,0.929,NaN,0.929,0.0
-7.3344,55.3717,0.0,2018-11-14T17:40:00Z,Malin Head - Portmore Pier,2.088,2.088,-0.214,0.0
-9.8928,54.2536,0.0,2018-11-14T17:40:00Z,Ballyglass Harbour,2.123,2.123,-0.176,0.0
-9.6669,53.1178,0.0,2018-11-14T17:40:00Z,Inishmore,2.853,2.853,-0.148,0.0
-8.4955,54.9905,0.0,2018-11-14T17:40:00Z,Aranmore Island - Leabgarrow,2.357,2.357,-0.194,0.0
-8.0007,51.8278,0.0,2018-11-14T17:40:00Z,Ballycotton Harbour,2.147,2.147,-0.525,0.0
-6.99188,52.14767,0.0,2018-11-14T17:40:00Z,Dunmore East Harbour,2.342,2.342,-0.396,0.0
-8.3949,54.6364,0.0,2018-11-14T17:40:00Z,Killybegs Port,2.296,2.296,-0.295,0.0
-8.305566,51.83496,0.0,2018-11-14T17:40:00Z,OPW Ringaskiddy,1.877,1.877,-0.749,0.0
-9.8635645,52.270702,0.0,2018-11-14T17:40:00Z,OPW Fenit,2.806,2.806,-0.137,0.0
-6.221441,53.798042,0.0,2018-11-14T17:40:00Z,OPW Port Oriel,3.947,3.947,0.875,0.0
-9.562056,53.266926,0.0,2018-11-14T17:40:00Z,OPW Rossaveel Pier,2.885,2.885,0.011,0.0
-8.582,54.3099,0.0,2018-11-14T17:42:00Z,Sligo,2.247,2.247,-0.215,0.0
-8.4955,54.9905,0.0,2018-11-14T17:45:00Z,Aranmore Island - Leabgarrow,2.373,2.373,-0.178,0.0
-6.99188,52.14767,0.0,2018-11-14T17:45:00Z,Dunmore East Harbour,2.269,2.269,-0.469,0.0
-8.0007,51.8278,0.0,2018-11-14T17:45:00Z,Ballycotton Harbour,2.241,2.241,-0.431,0.0
-9.6669,53.1178,0.0,2018-11-14T17:45:00Z,Inishmore,2.843,2.843,-0.158,0.0
-8.3949,54.6364,0.0,2018-11-14T17:45:00Z,Killybegs Port,2.3,2.3,-0.291,0.0
-9.8928,54.2536,0.0,2018-11-14T17:45:00Z,Ballyglass Harbour,2.151,2.151,-0.148,0.0
-7.3344,55.3717,0.0,2018-11-14T17:45:00Z,Malin Head - Portmore Pier,2.089,2.089,-0.213,0.0
-6.06809,53.391335,0.0,2018-11-14T17:45:00Z,Howth Harbour 2,0.902,NaN,0.902,0.0
-9.50208,52.63191,0.0,2018-11-14T17:45:00Z,Kilrush Lough,2.872,2.872,-0.408,0.0
-6.4589,52.3385,0.0,2018-11-14T17:45:00Z,Wexford Harbour,-0.474,NaN,-0.474,0.0
-10.27732,52.13924,0.0,2018-11-14T17:45:00Z,Dingle Harbour,2.414,2.414,-0.284,0.0
-9.048,53.269,0.0,2018-11-14T17:45:00Z,Galway Port,3.131,3.131,-0.246,0.0
-6.2217,53.3457,0.0,2018-11-14T17:45:00Z,Dublin Port,3.61,3.61,0.799,0.0
-9.562056,53.266926,0.0,2018-11-14T17:45:00Z,OPW Rossaveel Pier,2.915,2.915,0.041,0.0
-6.221441,53.798042,0.0,2018-11-14T17:45:00Z,OPW Port Oriel,3.896,3.896,0.824,0.0
-9.8635645,52.270702,0.0,2018-11-14T17:45:00Z,OPW Fenit,2.834,2.834,-0.109,0.0
-8.305566,51.83496,0.0,2018-11-14T17:45:00Z,OPW Ringaskiddy,1.917,1.917,-0.709,0.0
-6.145231,52.792046,0.0,2018-11-14T17:45:00Z,OPW Arklow Harbour,1.535,1.535,0.405,0.0
-8.582,54.3099,0.0,2018-11-14T17:48:00Z,Sligo,2.26,2.26,-0.202,0.0
-8.4955,54.9905,0.0,2018-11-14T17:50:00Z,Aranmore Island - Leabgarrow,2.382,2.382,-0.169,0.0
-8.0007,51.8278,0.0,2018-11-14T17:50:00Z,Ballycotton Harbour,2.289,2.289,-0.383,0.0
-6.99188,52.14767,0.0,2018-11-14T17:50:00Z,Dunmore East Harbour,2.404,2.404,-0.334,0.0
-9.8928,54.2536,0.0,2018-11-14T17:50:00Z,Ballyglass Harbour,2.155,2.155,-0.144,0.0
-8.3949,54.6364,0.0,2018-11-14T17:50:00Z,Killybegs Port,2.315,2.315,-0.276,0.0
-9.6669,53.1178,0.0,2018-11-14T17:50:00Z,Inishmore,2.939,2.939,-0.062,0.0
-10.27732,52.13924,0.0,2018-11-14T17:50:00Z,Dingle Harbour,2.44,2.44,-0.258,0.0
-6.4589,52.3385,0.0,2018-11-14T17:50:00Z,Wexford Harbour,-0.455,NaN,-0.455,0.0
-9.50208,52.63191,0.0,2018-11-14T17:50:00Z,Kilrush Lough,2.907,2.907,-0.373,0.0
-6.06809,53.391335,0.0,2018-11-14T17:50:00Z,Howth Harbour 2,0.82,NaN,0.82,0.0
-6.2217,53.3457,0.0,2018-11-14T17:50:00Z,Dublin Port,3.585,3.585,0.774,0.0
-9.048,53.269,0.0,2018-11-14T17:50:00Z,Galway Port,3.126,3.126,-0.251,0.0
-6.0683,53.3915,0.0,2018-11-14T17:50:00Z,Howth Harbour,3.607,3.607,0.65,0.0
-8.305566,51.83496,0.0,2018-11-14T17:50:00Z,OPW Ringaskiddy,1.985,1.985,-0.641,0.0
-9.562056,53.266926,0.0,2018-11-14T17:50:00Z,OPW Rossaveel Pier,2.923,2.923,0.049,0.0
-6.221441,53.798042,0.0,2018-11-14T17:50:00Z,OPW Port Oriel,3.83,3.83,0.758,0.0
-9.8635645,52.270702,0.0,2018-11-14T17:50:00Z,OPW Fenit,2.868,2.868,-0.075,0.0
-7.3344,55.3717,0.0,2018-11-14T17:50:00Z,Malin Head - Portmore Pier,2.093,2.093,-0.209,0.0
-8.582,54.3099,0.0,2018-11-14T17:54:00Z,Sligo,2.265,2.265,-0.197,0.0
-8.0007,51.8278,0.0,2018-11-14T17:55:00Z,Ballycotton Harbour,2.249,2.249,-0.423,0.0
-9.8928,54.2536,0.0,2018-11-14T17:55:00Z,Ballyglass Harbour,2.194,2.194,-0.105,0.0
-8.4955,54.9905,0.0,2018-11-14T17:55:00Z,Aranmore Island - Leabgarrow,2.431,2.431,-0.12,0.0
-7.3344,55.3717,0.0,2018-11-14T17:55:00Z,Malin Head - Portmore Pier,2.11,2.11,-0.192,0.0
-9.6669,53.1178,0.0,2018-11-14T17:55:00Z,Inishmore,2.942,2.942,-0.059,0.0
-9.048,53.269,0.0,2018-11-14T17:55:00Z,Galway Port,3.135,3.135,-0.242,0.0
-6.06809,53.391335,0.0,2018-11-14T17:55:00Z,Howth Harbour 2,0.768,NaN,0.768,0.0
-10.27732,52.13924,0.0,2018-11-14T17:55:00Z,Dingle Harbour,2.449,2.449,-0.249,0.0
-6.99188,52.14767,0.0,2018-11-14T17:55:00Z,Dunmore East Harbour,2.549,2.549,-0.189,0.0
-6.4589,52.3385,0.0,2018-11-14T17:55:00Z,Wexford Harbour,-0.436,NaN,-0.436,0.0
-9.50208,52.63191,0.0,2018-11-14T17:55:00Z,Kilrush Lough,2.999,2.999,-0.281,0.0
-9.8635645,52.270702,0.0,2018-11-14T17:55:00Z,OPW Fenit,2.92,2.92,-0.023,0.0
-6.221441,53.798042,0.0,2018-11-14T17:55:00Z,OPW Port Oriel,3.751,3.751,0.679,0.0
-9.562056,53.266926,0.0,2018-11-14T17:55:00Z,OPW Rossaveel Pier,2.926,2.926,0.052,0.0
-8.305566,51.83496,0.0,2018-11-14T17:55:00Z,OPW Ringaskiddy,2.021,2.021,-0.605,0.0
-6.2217,53.3457,0.0,2018-11-14T17:55:00Z,Dublin Port,3.522,3.522,0.711,0.0
-6.0683,53.3915,0.0,2018-11-14T17:55:00Z,Howth Harbour,3.547,3.547,0.59,0.0
-8.3949,54.6364,0.0,2018-11-14T17:55:00Z,Killybegs Port,2.341,2.341,-0.25,0.0
-6.0683,53.3915,0.0,2018-11-14T18:00:00Z,Howth Harbour,3.507,3.507,0.55,0.0
-6.2217,53.3457,0.0,2018-11-14T18:00:00Z,Dublin Port,3.456,3.456,0.645,0.0
-8.305566,51.83496,0.0,2018-11-14T18:00:00Z,OPW Ringaskiddy,2.083,2.083,-0.543,0.0
-9.562056,53.266926,0.0,2018-11-14T18:00:00Z,OPW Rossaveel Pier,2.942,2.942,0.068,0.0
-6.145231,52.792046,0.0,2018-11-14T18:00:00Z,OPW Arklow Harbour,1.513,1.513,0.383,0.0
-6.221441,53.798042,0.0,2018-11-14T18:00:00Z,OPW Port Oriel,3.683,3.683,0.611,0.0
-9.8635645,52.270702,0.0,2018-11-14T18:00:00Z,OPW Fenit,2.971,2.971,0.028,0.0
-9.50208,52.63191,0.0,2018-11-14T18:00:00Z,Kilrush Lough,3.002,3.002,-0.278,0.0
-6.4589,52.3385,0.0,2018-11-14T18:00:00Z,Wexford Harbour,-0.426,NaN,-0.426,0.0
-6.99188,52.14767,0.0,2018-11-14T18:00:00Z,Dunmore East Harbour,2.47,2.47,-0.268,0.0
-10.27732,52.13924,0.0,2018-11-14T18:00:00Z,Dingle Harbour,2.48,2.48,-0.218,0.0
-6.06809,53.391335,0.0,2018-11-14T18:00:00Z,Howth Harbour 2,0.747,NaN,0.747,0.0
-9.048,53.269,0.0,2018-11-14T18:00:00Z,Galway Port,3.148,3.148,-0.229,0.0
-8.3949,54.6364,0.0,2018-11-14T18:00:00Z,Killybegs Port,2.375,2.375,-0.216,0.0
-9.6669,53.1178,0.0,2018-11-14T18:00:00Z,Inishmore,2.952,2.952,-0.049,0.0
-7.3344,55.3717,0.0,2018-11-14T18:00:00Z,Malin Head - Portmore Pier,2.137,2.137,-0.165,0.0
-8.4955,54.9905,0.0,2018-11-14T18:00:00Z,Aranmore Island - Leabgarrow,2.429,2.429,-0.122,0.0
-9.8928,54.2536,0.0,2018-11-14T18:00:00Z,Ballyglass Harbour,2.194,2.194,-0.105,0.0
-8.0007,51.8278,0.0,2018-11-14T18:00:00Z,Ballycotton Harbour,2.357,2.357,-0.315,0.0
-8.582,54.3099,0.0,2018-11-14T18:00:00Z,Sligo,2.292,2.292,-0.17,0.0
-8.0007,51.8278,0.0,2018-11-14T18:05:00Z,Ballycotton Harbour,2.364,2.364,-0.308,0.0
-9.8928,54.2536,0.0,2018-11-14T18:05:00Z,Ballyglass Harbour,2.237,2.237,-0.062,0.0
-8.4955,54.9905,0.0,2018-11-14T18:05:00Z,Aranmore Island - Leabgarrow,2.468,2.468,-0.083,0.0
-9.6669,53.1178,0.0,2018-11-14T18:05:00Z,Inishmore,2.956,2.956,-0.045,0.0
-8.3949,54.6364,0.0,2018-11-14T18:05:00Z,Killybegs Port,2.427,2.427,-0.164,0.0
-9.048,53.269,0.0,2018-11-14T18:05:00Z,Galway Port,3.153,3.153,-0.224,0.0
-6.06809,53.391335,0.0,2018-11-14T18:05:00Z,Howth Harbour 2,0.674,NaN,0.674,0.0
-10.27732,52.13924,0.0,2018-11-14T18:05:00Z,Dingle Harbour,2.512,2.512,-0.186,0.0
-6.99188,52.14767,0.0,2018-11-14T18:05:00Z,Dunmore East Harbour,2.425,2.425,-0.313,0.0
-6.4589,52.3385,0.0,2018-11-14T18:05:00Z,Wexford Harbour,-0.412,NaN,-0.412,0.0
-9.50208,52.63191,0.0,2018-11-14T18:05:00Z,Kilrush Lough,3.062,3.062,-0.218,0.0
-7.3344,55.3717,0.0,2018-11-14T18:05:00Z,Malin Head - Portmore Pier,2.147,2.147,-0.155,0.0
-6.221441,53.798042,0.0,2018-11-14T18:05:00Z,OPW Port Oriel,3.647,3.647,0.575,0.0
-9.8635645,52.270702,0.0,2018-11-14T18:05:00Z,OPW Fenit,3.014,3.014,0.071,0.0
-9.562056,53.266926,0.0,2018-11-14T18:05:00Z,OPW Rossaveel Pier,2.994,2.994,0.12,0.0
-8.305566,51.83496,0.0,2018-11-14T18:05:00Z,OPW Ringaskiddy,2.115,2.115,-0.511,0.0
-6.2217,53.3457,0.0,2018-11-14T18:05:00Z,Dublin Port,3.428,3.428,0.617,0.0
-6.0683,53.3915,0.0,2018-11-14T18:05:00Z,Howth Harbour,3.457,3.457,0.5,0.0
-8.582,54.3099,0.0,2018-11-14T18:06:00Z,Sligo,2.322,2.322,-0.14,0.0
-8.3949,54.6364,0.0,2018-11-14T18:10:00Z,Killybegs Port,2.449,2.449,-0.142,0.0
-6.0683,53.3915,0.0,2018-11-14T18:10:00Z,Howth Harbour,3.427,3.427,0.47,0.0
-6.2217,53.3457,0.0,2018-11-14T18:10:00Z,Dublin Port,3.36,3.36,0.549,0.0
-9.048,53.269,0.0,2018-11-14T18:10:00Z,Galway Port,3.21,3.21,-0.167,0.0
-9.6669,53.1178,0.0,2018-11-14T18:10:00Z,Inishmore,3.027,3.027,0.026,0.0
-7.3344,55.3717,0.0,2018-11-14T18:10:00Z,Malin Head - Portmore Pier,2.159,2.159,-0.143,0.0
-9.8928,54.2536,0.0,2018-11-14T18:10:00Z,Ballyglass Harbour,2.245,2.245,-0.054,0.0
-8.4955,54.9905,0.0,2018-11-14T18:10:00Z,Aranmore Island - Leabgarrow,2.459,2.459,-0.092,0.0
-8.0007,51.8278,0.0,2018-11-14T18:10:00Z,Ballycotton Harbour,2.419,2.419,-0.253,0.0
-6.4589,52.3385,0.0,2018-11-14T18:10:00Z,Wexford Harbour,-0.397,NaN,-0.397,0.0
-9.50208,52.63191,0.0,2018-11-14T18:10:00Z,Kilrush Lough,3.09,3.09,-0.19,0.0
-6.99188,52.14767,0.0,2018-11-14T18:10:00Z,Dunmore East Harbour,2.571,2.571,-0.167,0.0
-6.06809,53.391335,0.0,2018-11-14T18:10:00Z,Howth Harbour 2,0.645,NaN,0.645,0.0
-10.27732,52.13924,0.0,2018-11-14T18:10:00Z,Dingle Harbour,2.517,2.517,-0.181,0.0
-8.305566,51.83496,0.0,2018-11-14T18:10:00Z,OPW Ringaskiddy,2.177,2.177,-0.449,0.0
-9.562056,53.266926,0.0,2018-11-14T18:10:00Z,OPW Rossaveel Pier,3.021,3.021,0.147,0.0
-9.8635645,52.270702,0.0,2018-11-14T18:10:00Z,OPW Fenit,3.04,3.04,0.097,0.0
-6.221441,53.798042,0.0,2018-11-14T18:10:00Z,OPW Port Oriel,3.603,3.603,0.531,0.0
-8.582,54.3099,0.0,2018-11-14T18:12:00Z,Sligo,2.371,2.371,-0.091,0.0
-8.4955,54.9905,0.0,2018-11-14T18:15:00Z,Aranmore Island - Leabgarrow,2.459,2.459,-0.092,0.0
-9.8928,54.2536,0.0,2018-11-14T18:15:00Z,Ballyglass Harbour,2.281,2.281,-0.018,0.0
-7.3344,55.3717,0.0,2018-11-14T18:15:00Z,Malin Head - Portmore Pier,2.187,2.187,-0.115,0.0
-8.0007,51.8278,0.0,2018-11-14T18:15:00Z,Ballycotton Harbour,2.461,2.461,-0.211,0.0
-6.4589,52.3385,0.0,2018-11-14T18:15:00Z,Wexford Harbour,-0.38,NaN,-0.38,0.0
-10.27732,52.13924,0.0,2018-11-14T18:15:00Z,Dingle Harbour,2.531,2.531,-0.167,0.0
-6.06809,53.391335,0.0,2018-11-14T18:15:00Z,Howth Harbour 2,0.564,NaN,0.564,0.0
-6.99188,52.14767,0.0,2018-11-14T18:15:00Z,Dunmore East Harbour,2.563,2.563,-0.175,0.0
-9.50208,52.63191,0.0,2018-11-14T18:15:00Z,Kilrush Lough,3.152,3.152,-0.128,0.0
-9.6669,53.1178,0.0,2018-11-14T18:15:00Z,Inishmore,3.109,3.109,0.108,0.0
-8.3949,54.6364,0.0,2018-11-14T18:15:00Z,Killybegs Port,2.459,2.459,-0.132,0.0
-9.048,53.269,0.0,2018-11-14T18:15:00Z,Galway Port,3.253,3.253,-0.124,0.0
-6.2217,53.3457,0.0,2018-11-14T18:15:00Z,Dublin Port,3.35,3.35,0.539,0.0
-6.0683,53.3915,0.0,2018-11-14T18:15:00Z,Howth Harbour,3.347,3.347,0.39,0.0
-6.221441,53.798042,0.0,2018-11-14T18:15:00Z,OPW Port Oriel,3.53,3.53,0.458,0.0
-9.8635645,52.270702,0.0,2018-11-14T18:15:00Z,OPW Fenit,3.093,3.093,0.15,0.0
-6.145231,52.792046,0.0,2018-11-14T18:15:00Z,OPW Arklow Harbour,1.45,1.45,0.32,0.0
-9.562056,53.266926,0.0,2018-11-14T18:15:00Z,OPW Rossaveel Pier,3.066,3.066,0.192,0.0
-8.305566,51.83496,0.0,2018-11-14T18:15:00Z,OPW Ringaskiddy,2.221,2.221,-0.405,0.0
-8.582,54.3099,0.0,2018-11-14T18:18:00Z,Sligo,2.4,2.4,-0.062,0.0
-8.4955,54.9905,0.0,2018-11-14T18:20:00Z,Aranmore Island - Leabgarrow,2.49,2.49,-0.061,0.0
-9.8928,54.2536,0.0,2018-11-14T18:20:00Z,Ballyglass Harbour,2.307,2.307,0.008,0.0
-8.0007,51.8278,0.0,2018-11-14T18:20:00Z,Ballycotton Harbour,2.547,2.547,-0.125,0.0
-6.4589,52.3385,0.0,2018-11-14T18:20:00Z,Wexford Harbour,-0.358,NaN,-0.358,0.0
-9.50208,52.63191,0.0,2018-11-14T18:20:00Z,Kilrush Lough,3.181,3.181,-0.099,0.0
-6.99188,52.14767,0.0,2018-11-14T18:20:00Z,Dunmore East Harbour,2.692,2.692,-0.046,0.0
-6.06809,53.391335,0.0,2018-11-14T18:20:00Z,Howth Harbour 2,0.522,NaN,0.522,0.0
-10.27732,52.13924,0.0,2018-11-14T18:20:00Z,Dingle Harbour,2.58,2.58,-0.118,0.0
-6.0683,53.3915,0.0,2018-11-14T18:20:00Z,Howth Harbour,3.317,3.317,0.36,0.0
-6.2217,53.3457,0.0,2018-11-14T18:20:00Z,Dublin Port,3.259,3.259,0.448,0.0
-9.048,53.269,0.0,2018-11-14T18:20:00Z,Galway Port,3.281,3.281,-0.096,0.0
-8.3949,54.6364,0.0,2018-11-14T18:20:00Z,Killybegs Port,2.487,2.487,-0.104,0.0
-9.6669,53.1178,0.0,2018-11-14T18:20:00Z,Inishmore,3.086,3.086,0.085,0.0
-7.3344,55.3717,0.0,2018-11-14T18:20:00Z,Malin Head - Portmore Pier,2.194,2.194,-0.108,0.0
-8.305566,51.83496,0.0,2018-11-14T18:20:00Z,OPW Ringaskiddy,2.279,2.279,-0.347,0.0
-9.562056,53.266926,0.0,2018-11-14T18:20:00Z,OPW Rossaveel Pier,3.127,3.127,0.253,0.0
-9.8635645,52.270702,0.0,2018-11-14T18:20:00Z,OPW Fenit,3.112,3.112,0.169,0.0
-6.221441,53.798042,0.0,2018-11-14T18:20:00Z,OPW Port Oriel,3.473,3.473,0.401,0.0
-8.582,54.3099,0.0,2018-11-14T18:24:00Z,Sligo,2.464,2.464,0.002,0.0
-8.4955,54.9905,0.0,2018-11-14T18:25:00Z,Aranmore Island - Leabgarrow,2.581,2.581,0.03,0.0
-7.3344,55.3717,0.0,2018-11-14T18:25:00Z,Malin Head - Portmore Pier,2.239,2.239,-0.063,0.0
-9.8928,54.2536,0.0,2018-11-14T18:25:00Z,Ballyglass Harbour,2.333,2.333,0.034,0.0
-6.2217,53.3457,0.0,2018-11-14T18:25:00Z,Dublin Port,3.215,3.215,0.404,0.0
-9.048,53.269,0.0,2018-11-14T18:25:00Z,Galway Port,3.315,3.315,-0.062,0.0
-9.6669,53.1178,0.0,2018-11-14T18:25:00Z,Inishmore,3.096,3.096,0.095,0.0
-6.0683,53.3915,0.0,2018-11-14T18:25:00Z,Howth Harbour,3.267,3.267,0.31,0.0
-6.06809,53.391335,0.0,2018-11-14T18:25:00Z,Howth Harbour 2,0.481,NaN,0.481,0.0
-8.0007,51.8278,0.0,2018-11-14T18:25:00Z,Ballycotton Harbour,2.564,2.564,-0.108,0.0
-6.99188,52.14767,0.0,2018-11-14T18:25:00Z,Dunmore East Harbour,2.689,2.689,-0.049,0.0
-6.4589,52.3385,0.0,2018-11-14T18:25:00Z,Wexford Harbour,-0.343,NaN,-0.343,0.0
-9.50208,52.63191,0.0,2018-11-14T18:25:00Z,Kilrush Lough,3.232,3.232,-0.048,0.0
-10.27732,52.13924,0.0,2018-11-14T18:25:00Z,Dingle Harbour,2.588,2.588,-0.11,0.0
-8.3949,54.6364,0.0,2018-11-14T18:25:00Z,Killybegs Port,2.509,2.509,-0.082,0.0
-6.221441,53.798042,0.0,2018-11-14T18:25:00Z,OPW Port Oriel,3.412,3.412,0.34,0.0
-9.8635645,52.270702,0.0,2018-11-14T18:25:00Z,OPW Fenit,3.166,3.166,0.223,0.0
-9.562056,53.266926,0.0,2018-11-14T18:25:00Z,OPW Rossaveel Pier,3.169,3.169,0.295,0.0
-8.305566,51.83496,0.0,2018-11-14T18:25:00Z,OPW Ringaskiddy,2.347,2.347,-0.279,0.0
-8.305566,51.83496,0.0,2018-11-14T18:30:00Z,OPW Ringaskiddy,2.382,2.382,-0.244,0.0
-9.562056,53.266926,0.0,2018-11-14T18:30:00Z,OPW Rossaveel Pier,3.179,3.179,0.305,0.0
-9.8635645,52.270702,0.0,2018-11-14T18:30:00Z,OPW Fenit,3.192,3.192,0.249,0.0
-6.145231,52.792046,0.0,2018-11-14T18:30:00Z,OPW Arklow Harbour,1.456,1.456,0.326,0.0
-6.221441,53.798042,0.0,2018-11-14T18:30:00Z,OPW Port Oriel,3.359,3.359,0.287,0.0
-10.27732,52.13924,0.0,2018-11-14T18:30:00Z,Dingle Harbour,2.603,2.603,-0.095,0.0
-9.50208,52.63191,0.0,2018-11-14T18:30:00Z,Kilrush Lough,3.292,3.292,0.012,0.0
-6.4589,52.3385,0.0,2018-11-14T18:30:00Z,Wexford Harbour,-0.321,NaN,-0.321,0.0
-6.99188,52.14767,0.0,2018-11-14T18:30:00Z,Dunmore East Harbour,2.789,2.789,0.051,0.0
-8.0007,51.8278,0.0,2018-11-14T18:30:00Z,Ballycotton Harbour,2.595,2.595,-0.077,0.0
-6.06809,53.391335,0.0,2018-11-14T18:30:00Z,Howth Harbour 2,0.436,NaN,0.436,0.0
-6.0683,53.3915,0.0,2018-11-14T18:30:00Z,Howth Harbour,3.207,3.207,0.25,0.0
-9.6669,53.1178,0.0,2018-11-14T18:30:00Z,Inishmore,3.145,3.145,0.144,0.0
-8.3949,54.6364,0.0,2018-11-14T18:30:00Z,Killybegs Port,2.53,2.53,-0.061,0.0
-9.048,53.269,0.0,2018-11-14T18:30:00Z,Galway Port,3.393,3.393,0.016,0.0
-6.2217,53.3457,0.0,2018-11-14T18:30:00Z,Dublin Port,3.168,3.168,0.357,0.0
-9.8928,54.2536,0.0,2018-11-14T18:30:00Z,Ballyglass Harbour,2.342,2.342,0.043,0.0
-7.3344,55.3717,0.0,2018-11-14T18:30:00Z,Malin Head - Portmore Pier,2.23,2.23,-0.072,0.0
-8.4955,54.9905,0.0,2018-11-14T18:30:00Z,Aranmore Island - Leabgarrow,2.601,2.601,0.05,0.0
-8.582,54.3099,0.0,2018-11-14T18:30:00Z,Sligo,2.509,2.509,0.047,0.0
-8.4955,54.9905,0.0,2018-11-14T18:35:00Z,Aranmore Island - Leabgarrow,2.605,2.605,0.054,0.0
-9.8928,54.2536,0.0,2018-11-14T18:35:00Z,Ballyglass Harbour,2.347,2.347,0.048,0.0
-6.2217,53.3457,0.0,2018-11-14T18:35:00Z,Dublin Port,3.105,3.105,0.294,0.0
-9.048,53.269,0.0,2018-11-14T18:35:00Z,Galway Port,3.439,3.439,0.062,0.0
-8.3949,54.6364,0.0,2018-11-14T18:35:00Z,Killybegs Port,2.552,2.552,-0.039,0.0
-9.6669,53.1178,0.0,2018-11-14T18:35:00Z,Inishmore,3.195,3.195,0.194,0.0
-6.0683,53.3915,0.0,2018-11-14T18:35:00Z,Howth Harbour,3.167,3.167,0.21,0.0
-6.06809,53.391335,0.0,2018-11-14T18:35:00Z,Howth Harbour 2,0.383,NaN,0.383,0.0
-8.0007,51.8278,0.0,2018-11-14T18:35:00Z,Ballycotton Harbour,2.691,2.691,0.019,0.0
-6.99188,52.14767,0.0,2018-11-14T18:35:00Z,Dunmore East Harbour,2.763,2.763,0.025,0.0
-6.4589,52.3385,0.0,2018-11-14T18:35:00Z,Wexford Harbour,-0.308,NaN,-0.308,0.0
-9.50208,52.63191,0.0,2018-11-14T18:35:00Z,Kilrush Lough,3.311,3.311,0.031,0.0
-10.27732,52.13924,0.0,2018-11-14T18:35:00Z,Dingle Harbour,2.679,2.679,-0.019,0.0
-7.3344,55.3717,0.0,2018-11-14T18:35:00Z,Malin Head - Portmore Pier,2.248,2.248,-0.054,0.0
-6.221441,53.798042,0.0,2018-11-14T18:35:00Z,OPW Port Oriel,3.28,3.28,0.208,0.0
-9.8635645,52.270702,0.0,2018-11-14T18:35:00Z,OPW Fenit,3.21,3.21,0.267,0.0
-9.562056,53.266926,0.0,2018-11-14T18:35:00Z,OPW Rossaveel Pier,3.187,3.187,0.313,0.0
-8.305566,51.83496,0.0,2018-11-14T18:35:00Z,OPW Ringaskiddy,2.431,2.431,-0.195,0.0
-8.582,54.3099,0.0,2018-11-14T18:36:00Z,Sligo,2.532,2.532,0.07,0.0
-8.3949,54.6364,0.0,2018-11-14T18:40:00Z,Killybegs Port,2.587,2.587,-0.004,0.0
-7.3344,55.3717,0.0,2018-11-14T18:40:00Z,Malin Head - Portmore Pier,2.302,2.302,0.0,0.0
-9.6669,53.1178,0.0,2018-11-14T18:40:00Z,Inishmore,3.24,3.24,0.239,0.0
-9.8928,54.2536,0.0,2018-11-14T18:40:00Z,Ballyglass Harbour,2.409,2.409,0.11,0.0
-8.4955,54.9905,0.0,2018-11-14T18:40:00Z,Aranmore Island - Leabgarrow,2.629,2.629,0.078,0.0
-6.2217,53.3457,0.0,2018-11-14T18:40:00Z,Dublin Port,3.079,3.079,0.268,0.0
-9.048,53.269,0.0,2018-11-14T18:40:00Z,Galway Port,3.448,3.448,0.071,0.0
-6.0683,53.3915,0.0,2018-11-14T18:40:00Z,Howth Harbour,3.117,3.117,0.16,0.0
-8.0007,51.8278,0.0,2018-11-14T18:40:00Z,Ballycotton Harbour,2.694,2.694,0.022,0.0
-6.99188,52.14767,0.0,2018-11-14T18:40:00Z,Dunmore East Harbour,2.667,2.667,-0.071,0.0
-6.4589,52.3385,0.0,2018-11-14T18:40:00Z,Wexford Harbour,-0.297,NaN,-0.297,0.0
-9.50208,52.63191,0.0,2018-11-14T18:40:00Z,Kilrush Lough,3.383,3.383,0.103,0.0
-6.06809,53.391335,0.0,2018-11-14T18:40:00Z,Howth Harbour 2,0.322,NaN,0.322,0.0
-10.27732,52.13924,0.0,2018-11-14T18:40:00Z,Dingle Harbour,2.677,2.677,-0.021,0.0
-8.305566,51.83496,0.0,2018-11-14T18:40:00Z,OPW Ringaskiddy,2.497,2.497,-0.129,0.0
-9.562056,53.266926,0.0,2018-11-14T18:40:00Z,OPW Rossaveel Pier,3.217,3.217,0.343,0.0
-9.8635645,52.270702,0.0,2018-11-14T18:40:00Z,OPW Fenit,3.248,3.248,0.305,0.0
-6.221441,53.798042,0.0,2018-11-14T18:40:00Z,OPW Port Oriel,3.248,3.248,0.176,0.0
-8.582,54.3099,0.0,2018-11-14T18:42:00Z,Sligo,2.56,2.56,0.098,0.0
